OGID	OG_Merge_Status	phyloOGID(s)	synteOGID(s)	paternalDiploid	tetraploid	maternalDiploid	numSeqs_paternalDiploid	numSeqs_tetraploid	numSeqs_maternalDiploid	numSeqs_total	numSpecies	Assignment_Genome	Targeting	CyMIRA_interaction	CyMIRA_subInteraction	PHY_taxon_composition	PHY_top	PHY_BS_support	PHY_paternal_homeolog_in_tet	PHY_maternal_homeolog_in_tet
OG9107	Identical	OG0008603.0	OG0010877	Csuecicum_BBB17889	"AUR62019519,AUR62036120"	Cpallidicaule_CP009668	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036120	AUR62019519
OG9108	Identical	OG0008604.0	OG0010875	Csuecicum_BBB16438	"AUR62019521,AUR62036116"	Cpallidicaule_CP009665	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036116	AUR62019521
OG9109	Identical	OG0008605.0	OG0010874	Csuecicum_BBB06526	"AUR62019522,AUR62036115"	Cpallidicaule_CP009664	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036115	AUR62019522
OG9110	Overlapping	OG0008607.0	OG0013993	Csuecicum_BBB06529	"AUR62019527,AUR62036111"	Cpallidicaule_CP009331	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036111	AUR62019527
OG9111	Identical	OG0008608.0	OG0010873	Csuecicum_BBB09788	"AUR62019532,AUR62036105"	Cpallidicaule_CP009661	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036105	AUR62019532
OG9112	Identical	OG0008609.0	OG0010872	Csuecicum_BBB18259	"AUR62019531,AUR62036106"	Cpallidicaule_CP009662	1	2	1	4	3	maternalDiploid	Dual-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62036106	AUR62019531
OG9113	Identical	OG0008610.0	OG0010868	Csuecicum_BBB15858	"AUR62019535,AUR62036102"	Cpallidicaule_CP009658	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036102	AUR62019535
OG9114	Identical	OG0008611.0	OG0010870	Csuecicum_BBB09786	"AUR62019534,AUR62036103"	Cpallidicaule_CP009659	1	2	1	4	3	maternalDiploid	Dual-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62036103	AUR62019534
OG9115	Identical	OG0008612.0	OG0010865	Csuecicum_BBB15863	"AUR62019541,AUR62036096"	Cpallidicaule_CP009645	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036096	AUR62019541
OG9116	Identical	OG0008613.0	OG0010866	Csuecicum_BBB15861	"AUR62019539,AUR62036098"	Cpallidicaule_CP009647	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036098	AUR62019539
OG9117	Identical	OG0008614.0	OG0010861	Csuecicum_BBB14890	"AUR62019549,AUR62036092"	Cpallidicaule_CP009641	1	2	1	4	3	maternalDiploid	Plastid-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62036092	AUR62019549
OG9118	Identical	OG0008615.0	OG0010864	Csuecicum_BBB17324	"AUR62019551,AUR62036091"	Cpallidicaule_CP009637	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62036091	AUR62019551
OG9119	Identical	OG0008616.0	OG0011556	Csuecicum_BBB18959	"AUR62019554,AUR62037877"	Cpallidicaule_CP009633	1	2	1	4	3	maternalDiploid	Dual-targeted_Non-interacting	No	N/A	QUARTET	PASSED	-1	AUR62037877	AUR62019554
OG9120	Identical	OG0008617.0	OG0011553	Csuecicum_BBB19010	"AUR62019559,AUR62037871"	Cpallidicaule_CP009628	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	96	AUR62037871	AUR62019559
OG9121	Overlapping	OG0008619.0	OG0001386	Csuecicum_BBB11230	"AUR62019566,AUR62037869,AUR62019567"	"Cpallidicaule_CP009622,Cpallidicaule_CP009623"	1	3	2	6	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG9122	Overlapping	OG0008620.0	OG0014004	Csuecicum_BBB14937	"AUR62019576,AUR62042780,AUR62042782"	Cpallidicaule_CP009655	1	3	1	5	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG9123	Overlapping	OG0008621.0	OG0014003	Csuecicum_BBB12961	"AUR62019574,AUR62042775"	Cpallidicaule_CP009650	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042775	AUR62019574
OG9124	Identical	OG0008622.0	OG0010912	Csuecicum_BBB20432	"AUR62019578,AUR62042784"	Cpallidicaule_CP009611	1	2	1	4	3	maternalDiploid	Dual-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62042784	AUR62019578
OG9125	Identical	OG0008623.0	OG0010914	Csuecicum_BBB21073	"AUR62019579,AUR62042785"	Cpallidicaule_CP009610	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	88	AUR62042785	AUR62019579
OG9126	Identical	OG0008624.0	OG0010915	Csuecicum_BBB21072	"AUR62019581,AUR62042786"	Cpallidicaule_CP009607	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042786	AUR62019581
OG9127	Identical	OG0008626.0	OG0011308	Csuecicum_BBB06272	"AUR62019617,AUR62039606"	Cpallidicaule_CP009574	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	-1	AUR62039606	AUR62019617
OG9128	Identical	OG0008627.0	OG0011307	Csuecicum_BBB06276	"AUR62019619,AUR62039603"	Cpallidicaule_CP009569	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	-1	AUR62039603	AUR62019619
OG9129	Overlapping	"OG0008628.0,OG0003054.0"	"OG0016837,OG0000998"	"Csuecicum_BBB17559,Csuecicum_BBB21353,Csuecicum_BBB20434"	"AUR62019623,AUR62039600,AUR62019624,AUR62019625,AUR62039598"	"Cpallidicaule_CP009564,Cpallidicaule_CP009563"	3	5	2	10	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG9130	Identical	OG0008630.0	OG0011305	Csuecicum_BBB18262	"AUR62019629,AUR62039594"	Cpallidicaule_CP009557	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039594	AUR62019629
OG9131	Identical	OG0008631.0	OG0011303	Csuecicum_BBB20687	"AUR62019646,AUR62039586"	Cpallidicaule_CP009545	1	2	1	4	3	maternalDiploid	Plastid-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62039586	AUR62019646
OG9132	Overlapping	OG0008632.0	OG0014065	Csuecicum_BBB20645	"AUR62019648,AUR62039584"	Cpallidicaule_CP009543	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039584	AUR62019648
OG9133	Identical	OG0008633.0	OG0011299	Csuecicum_BBB15411	"AUR62019649,AUR62039579"	Cpallidicaule_CP009538	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039579	AUR62019649
OG9134	Identical	OG0008634.0	OG0011300	Csuecicum_BBB21226	"AUR62019651,AUR62039577"	Cpallidicaule_CP009535	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039577	AUR62019651
OG9135	Identical	OG0008635.0	OG0010940	Csuecicum_BBB15196	"AUR62013958,AUR62019656"	Cpallidicaule_CP009528	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62013958	AUR62019656
OG9136	Identical	OG0008636.0	OG0010941	Csuecicum_BBB15195	"AUR62013959,AUR62019654"	Cpallidicaule_CP009529	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62013959	AUR62019654
OG9137	Identical	OG0008637.0	OG0010938	Csuecicum_BBB11613	"AUR62013952,AUR62019659"	Cpallidicaule_CP009460	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62013952	AUR62019659
OG9138	Identical	OG0008638.0	OG0010939	Csuecicum_BBB11612	"AUR62013951,AUR62019660"	Cpallidicaule_CP009459	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	98	AUR62013951	AUR62019660
OG9139	Identical	OG0008639.0	OG0010936	Csuecicum_BBB19923	"AUR62013947,AUR62019664"	Cpallidicaule_CP009473	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62013947	AUR62019664
OG9140	Identical	OG0008640.0	OG0010934	Csuecicum_BBB17246	"AUR62013941,AUR62019668"	Cpallidicaule_CP009469	1	2	1	4	3	maternalDiploid	Dual-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62013941	AUR62019668
OG9141	Overlapping	OG0008641.0	OG0014010	Csuecicum_BBB16226	"AUR62013943,AUR62019667"	Cpallidicaule_CP009470	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62013943	AUR62019667
OG9142	Identical	OG0008642.0	OG0010935	Csuecicum_BBB20425	"AUR62013940,AUR62019672"	Cpallidicaule_CP009468	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62013940	AUR62019672
OG9143	Identical	OG0008643.0	OG0010932	Csuecicum_BBB14481	"AUR62013936,AUR62019677"	Cpallidicaule_CP009458	1	2	1	4	3	maternalDiploid	Plastid-targeted_Non-interacting	No	N/A	QUARTET	PASSED	99	AUR62013936	AUR62019677
OG9144	Identical	OG0008644.0	OG0010930	Csuecicum_BBB14480	"AUR62013935,AUR62019678"	Cpallidicaule_CP009457	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62013935	AUR62019678
OG9145	Identical	OG0008646.0	OG0011295	Csuecicum_BBB15830	"AUR62019681,AUR62039568"	Cpallidicaule_CP009454	1	2	1	4	3	maternalDiploid	Plastid-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62039568	AUR62019681
OG9146	Identical	OG0008647.0	OG0011296	Csuecicum_BBB15831	"AUR62019682,AUR62039569"	Cpallidicaule_CP009453	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039569	AUR62019682
OG9147	Identical	OG0008648.0	OG0011297	Csuecicum_BBB21272	"AUR62019685,AUR62039570"	Cpallidicaule_CP009446	1	2	1	4	3	maternalDiploid	Dual-targeted_Non-interacting	No	N/A	QUARTET	PASSED	-1	AUR62039570	AUR62019685
OG9148	Identical	OG0008649.0	OG0011298	Csuecicum_BBB17487	"AUR62019687,AUR62039571"	Cpallidicaule_CP009445	1	2	1	4	3	maternalDiploid	Mitochondria-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62039571	AUR62019687
OG9149	Overlapping	OG0008651.0	OG0012352	Csuecicum_BBB20725	"AUR62014214,AUR62042712"	Cpallidicaule_CP004051	1	2	1	4	3	maternalDiploid	Dual-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62042712	AUR62014214
OG9150	Identical	OG0008652.0	OG0005252	Csuecicum_BBB20051	"AUR62014211,AUR62042716"	Cpallidicaule_CP003949	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	-1	AUR62042716	AUR62014211
OG9151	Overlapping	OG0008653.0	OG0012358	Csuecicum_BBB20363	"AUR62014268,AUR62042720"	Cpallidicaule_CP005480	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042720	AUR62014268
OG9152	Identical	OG0008654.0	OG0005466	Csuecicum_BBB18619	"AUR62028463,AUR62042721"	Cpallidicaule_CP003944	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042721	AUR62028463
OG9153	Overlapping	OG0008655.0	"OG0016289,OG0017139"	Csuecicum_BBB13249	"AUR62020809,AUR62043120"	Cpallidicaule_CP010341	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62020809	AUR62043120
OG9154	Identical	OG0008656.0	OG0009356	Csuecicum_BBB12301	"AUR62017177,AUR62043118"	Cpallidicaule_CP010344	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62017177	AUR62043118
OG9155	Identical	OG0008657.0	OG0009122	Csuecicum_BBB10187	"AUR62016459,AUR62042933"	Cpallidicaule_CP021217	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62016459	AUR62042933
OG9156	Identical	OG0008658.0	OG0009124	Csuecicum_BBB10189	"AUR62016457,AUR62042931"	Cpallidicaule_CP021215	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62016457	AUR62042931
OG9157	Identical	OG0008659.0	OG0009117	Csuecicum_BBB16612	"AUR62016447,AUR62042923"	Cpallidicaule_CP021203	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62016447	AUR62042923
OG9158	Identical	OG0008660.0	OG0009118	Csuecicum_BBB16613	"AUR62016448,AUR62042924"	Cpallidicaule_CP021206	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62016448	AUR62042924
OG9159	Identical	OG0008661.0	OG0009119	Csuecicum_BBB10191	"AUR62016453,AUR62042928"	Cpallidicaule_CP021209	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62016453	AUR62042928
OG9160	Identical	OG0008662.0	OG0009781	Csuecicum_BBB08709	"AUR62042654,AUR62042853"	Cpallidicaule_CP011207	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042853	AUR62042654
OG9161	Identical	OG0008664.0	OG0010433	Csuecicum_BBB04729	"AUR62016124,AUR62041396"	Cpallidicaule_CP012728	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62041396	AUR62016124
OG9162	Identical	OG0008665.0	OG0010431	Csuecicum_BBB04733	"AUR62016119,AUR62041391"	Cpallidicaule_CP012724	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62041391	AUR62016119
OG9163	Overlapping	OG0008666.0	OG0001845	Csuecicum_BBB04719	"AUR62041407,AUR62044578,AUR62016133"	Cpallidicaule_CP012741	1	3	1	5	3	maternalDiploid	Plastid-targeted_Non-interacting	No	N/A	NA	NA	NA	NA	NA
OG9164	Identical	OG0008667.0	OG0010437	Csuecicum_BBB04724	"AUR62016128,AUR62041401"	Cpallidicaule_CP012734	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62041401	AUR62016128
OG9165	Identical	OG0008668.0	OG0010439	Csuecicum_BBB04721	"AUR62016131,AUR62041404"	Cpallidicaule_CP012738	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62041404	AUR62016131
OG9166	Identical	OG0008669.0	OG0010441	Csuecicum_BBB04716	"AUR62016135,AUR62041410"	Cpallidicaule_CP012744	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62041410	AUR62016135
OG9167	Identical	OG0008670.0	OG0010435	Csuecicum_BBB04726	"AUR62016126,AUR62041399"	Cpallidicaule_CP012731	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62041399	AUR62016126
OG9168	Identical	OG0008671.0	OG0010436	Csuecicum_BBB04725	"AUR62016127,AUR62041400"	Cpallidicaule_CP012732	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62041400	AUR62016127
OG9169	Identical	OG0008673.0	OG0010644	Csuecicum_BBB11822	"AUR62023944,AUR62038295"	Cpallidicaule_CP020988	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038295	AUR62023944
OG9170	Overlapping	OG0008674.0	OG0001357	"Csuecicum_BBB11820,Csuecicum_BBB11821"	"AUR62023943,AUR62038297,AUR62038296"	Cpallidicaule_CP020989	2	3	1	6	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG9171	Identical	OG0008675.0	OG0010658	Csuecicum_BBB14039	"AUR62023938,AUR62038303"	Cpallidicaule_CP020992	1	2	1	4	3	maternalDiploid	Mitochondria-targeted_Interacting	mt-PPR	N/A	QUARTET	PASSED	100	AUR62038303	AUR62023938
OG9172	Overlapping	OG0008676.0	OG0013896	Csuecicum_BBB11448	"AUR62023928,AUR62038311"	Cpallidicaule_CP021007	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038311	AUR62023928
OG9173	Identical	OG0008677.0	OG0010531	Csuecicum_BBB15165	"AUR62023924,AUR62038316"	Cpallidicaule_CP021013	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038316	AUR62023924
OG9174	Identical	OG0008678.0	OG0010625	Csuecicum_BBB11451	"AUR62023926,AUR62038313"	Cpallidicaule_CP021011	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038313	AUR62023926
OG9175	Identical	OG0008679.0	OG0010655	Csuecicum_BBB05488	"AUR62023922,AUR62038318"	Cpallidicaule_CP021016	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038318	AUR62023922
OG9176	Overlapping	OG0008680.0	OG0001358	Csuecicum_BBB05487	"AUR62023921,AUR62038320,AUR62023920,AUR62038322"	"Cpallidicaule_CP021017,Cpallidicaule_CP021018"	1	4	2	7	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG9177	Overlapping	OG0008682.0	"OG0016947,OG0016584"	Csuecicum_BBB19508	"AUR62023915,AUR62038326"	Cpallidicaule_CP021023	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038326	AUR62023915
OG9178	Identical	OG0008683.0	OG0010602	Csuecicum_BBB19507	"AUR62023919,AUR62038325"	Cpallidicaule_CP021019	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038325	AUR62023919
OG9179	Identical	OG0008684.0	OG0010615	Csuecicum_BBB11089	"AUR62023916,AUR62038328"	Cpallidicaule_CP021022	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038328	AUR62023916
OG9180	Ortho1-specific	OG0008685.0	N/A	Csuecicum_BBB17799	"AUR62023917,AUR62038329"	Cpallidicaule_CP020691	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	98	AUR62038329	AUR62023917
OG9181	Identical	OG0008686.0	OG0010568	Csuecicum_BBB09812	"AUR62023913,AUR62038333"	Cpallidicaule_CP021025	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038333	AUR62023913
OG9182	Identical	OG0008687.0	OG0010569	Csuecicum_BBB09817	"AUR62023909,AUR62038337"	Cpallidicaule_CP021030	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62038337	AUR62023909
OG9183	Identical	OG0008688.0	OG0010573	Csuecicum_BBB09819	"AUR62023907,AUR62038339"	Cpallidicaule_CP021032	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	99	AUR62038339	AUR62023907
OG9184	Identical	OG0008689.0	OG0010571	Csuecicum_BBB09818	"AUR62023908,AUR62038338"	Cpallidicaule_CP021031	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	-1	AUR62038338	AUR62023908
OG9185	Identical	OG0008690.0	OG0010556	Csuecicum_BBB18109	"AUR62023905,AUR62038341"	Cpallidicaule_CP021034	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	65	AUR62038341	AUR62023905
OG9186	Identical	OG0008693.0	OG0010498	Csuecicum_BBB09714	"AUR62016237,AUR62039253"	Cpallidicaule_CP012847	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039253	AUR62016237
OG9187	Identical	OG0008694.0	OG0010497	Csuecicum_BBB09715	"AUR62016236,AUR62039254"	Cpallidicaule_CP012846	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039254	AUR62016236
OG9188	Identical	OG0008695.0	OG0010495	Csuecicum_BBB18002	"AUR62016232,AUR62039258"	Cpallidicaule_CP012843	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039258	AUR62016232
OG9189	Identical	OG0008696.0	OG0010492	Csuecicum_BBB06020	"AUR62016229,AUR62039261"	Cpallidicaule_CP012840	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	-1	AUR62039261	AUR62016229
OG9190	Identical	OG0008697.0	OG0010493	Csuecicum_BBB06021	"AUR62016230,AUR62039260"	Cpallidicaule_CP012841	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039260	AUR62016230
OG9191	Identical	OG0008698.0	OG0010494	Csuecicum_BBB18003	"AUR62016231,AUR62039259"	Cpallidicaule_CP012842	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039259	AUR62016231
OG9192	Overlapping	OG0008699.0	OG0013766	Csuecicum_BBB06017	"AUR62016226,AUR62039263"	Cpallidicaule_CP012836	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	-1	AUR62039263	AUR62016226
OG9193	Identical	OG0008700.0	OG0010486	Csuecicum_BBB06005	"AUR62016212,AUR62039276"	Cpallidicaule_CP012821	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039276	AUR62016212
OG9194	Identical	OG0008701.0	OG0010485	Csuecicum_BBB06004	"AUR62016211,AUR62039277"	Cpallidicaule_CP012820	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	55	AUR62039277	AUR62016211
OG9195	Identical	OG0008702.0	OG0010484	Csuecicum_BBB06003	"AUR62016210,AUR62039278"	Cpallidicaule_CP012819	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039278	AUR62016210
OG9196	Identical	OG0008703.0	OG0010487	Csuecicum_BBB06007	"AUR62016215,AUR62039273"	Cpallidicaule_CP012826	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039273	AUR62016215
OG9197	Identical	OG0008704.0	OG0010488	Csuecicum_BBB06008	"AUR62016216,AUR62039272"	Cpallidicaule_CP012827	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039272	AUR62016216
OG9198	Overlapping	OG0008705.0	OG0000967	"Csuecicum_BBB06009,Csuecicum_BBB06010"	"AUR62016217,AUR62039271,AUR62016218,AUR62039270"	Cpallidicaule_CP012828	2	4	1	7	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG9199	Identical	OG0008706.0	OG0010478	Csuecicum_BBB05992	"AUR62016199,AUR62039288"	Cpallidicaule_CP012806	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039288	AUR62016199
OG9200	Identical	OG0008707.0	OG0010480	Csuecicum_BBB05999	"AUR62016206,AUR62039282"	Cpallidicaule_CP012812	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039282	AUR62016206
OG9201	Identical	OG0008708.0	OG0010479	Csuecicum_BBB05997	"AUR62016204,AUR62039284"	Cpallidicaule_CP012809	1	2	1	4	3	maternalDiploid	Plastid-targeted_Non-interacting	No	N/A	QUARTET	PASSED	100	AUR62039284	AUR62016204
OG9202	Overlapping	OG0008709.0	OG0013805	Csuecicum_BBB05998	"AUR62016205,AUR62039283"	Cpallidicaule_CP012810	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	-1	AUR62039283	AUR62016205
OG9203	Identical	OG0008710.0	OG0010483	Csuecicum_BBB06002	"AUR62016209,AUR62039279"	Cpallidicaule_CP012818	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62039279	AUR62016209
OG9204	Overlapping	OG0008713.0	OG0001351	"Csuecicum_BBB05990,Csuecicum_BBB05991"	"AUR62016198,AUR62039290,AUR62039289"	Cpallidicaule_CP012805	2	3	1	6	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	NA	NA	NA	NA	NA
OG9205	Identical	OG0008714.0	OG0004511	Csuecicum_BBB06748	"AUR62011270,AUR62042025"	Cpallidicaule_CP007838	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042025	AUR62011270
OG9206	Identical	OG0008715.0	OG0004515	Csuecicum_BBB14075	"AUR62011273,AUR62042028"	Cpallidicaule_CP007841	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042028	AUR62011273
OG9207	Identical	OG0008716.0	OG0004516	Csuecicum_BBB06750	"AUR62011268,AUR62042023"	Cpallidicaule_CP007836	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042023	AUR62011268
OG9208	Identical	OG0008717.0	OG0004512	Csuecicum_BBB06749	"AUR62011269,AUR62042024"	Cpallidicaule_CP007837	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62042024	AUR62011269
OG9209	Overlapping	OG0008720.0	OG0016237	Csuecicum_BBB04422	"AUR62016815,AUR62026892"	Cpallidicaule_CP016321	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62016815	AUR62026892
OG9210	Overlapping	OG0008722.0	OG0013003	Csuecicum_BBB19451	"AUR62026897,AUR62040864"	Cpallidicaule_CP016384	1	2	1	4	3	maternalDiploid	Not-organelle-targeted	N/A	N/A	QUARTET	PASSED	100	AUR62040864	AUR62026897
